replicate,mean_injuries,injury_rate,rush_mean_injury_difference,rush_injury_rate_difference,borough_injury_rate_manhattan,borough_injury_rate_bronx,borough_injury_rate_brooklyn,borough_injury_rate_queens,borough_injury_rate_staten_island
500,0.331560333586619,0.24479591741010703,-0.032636788171281295,-0.013264348897172873,0.19470990813243727,0.26410938790492794,0.2654226961157654,0.24378560984218223,0.2164705882352941
501,0.3331175714593946,0.24572463156314786,-0.034961637119708566,-0.014178175908485746,0.20290484761963876,0.2635431918008785,0.2604985213350232,0.2447432268499798,0.21056083961954739
502,0.3301907147346598,0.2437640127956172,-0.029024093331529388,-0.010529176327384038,0.19146014108246456,0.2597565341926244,0.2653069913991314,0.24720459353278937,0.2135018290655138
503,0.3321138096980272,0.24546196493400502,-0.03024208149074481,-0.00994958652355507,0.20030854674483184,0.2657465728047425,0.26393941957864453,0.24573050220442913,0.22678043977682966
504,0.33099747652417,0.2439141080122703,-0.03492632299940662,-0.014799203951622736,0.1988398927212624,0.2665441176470588,0.25972869860110215,0.2434441876821059,0.22312176165803108
505,0.32999371476280265,0.24538691732567847,-0.030486839682282385,-0.010729107067630944,0.19478023681110904,0.26781936907937093,0.2622489446079058,0.2425772571197738,0.23613894455577822
506,0.3333145714312517,0.2450679649902907,-0.02749967661146835,-0.009084957262598892,0.1974766179147574,0.263345521023766,0.26481027634581256,0.24028893266656565,0.21681997371879105
507,0.33175733355847614,0.24523682210902542,-0.02161377014383964,-0.008042535942296897,0.19694781134208378,0.26707625587278644,0.2617245949296738,0.24193789562876938,0.22628226617499161
508,0.3344402855561497,0.24623120291935197,-0.020946173747672325,-0.006228403471028737,0.19671219331314505,0.2617671345995045,0.26073449934039744,0.24171166170459707,0.23538908621246368
509,0.3343464760457415,0.24695353614949483,-0.02341650169237225,-0.008111723808811422,0.19860734532906088,0.26708469647400945,0.2662613723322847,0.24171422849704616,0.22430510665804784
510,0.3296090957701292,0.24438315556431112,-0.02203213441574292,-0.007720459799384877,0.1968178401403157,0.26114244133163544,0.26367968683516296,0.2406872434240535,0.22486595174262736
511,0.32956219101492507,0.24491786977363766,-0.023368795237395157,-0.008253011243326086,0.19786891339363152,0.2649345896990211,0.2608529274203835,0.2415601278465841,0.22999665215935722
512,0.329055619658721,0.24482406026322948,-0.032033077078498895,-0.012334675717386057,0.19444272541617674,0.26855612998522893,0.26340606112563764,0.24036247121257634,0.2344418834376029
513,0.3311757145939455,0.24480529836114787,-0.023137269871051525,-0.00803487020904639,0.19940309643723186,0.261854535448959,0.259359993200459,0.245136186770428,0.22725735542779846
514,0.335959999624762,0.24709425041510708,-0.020349550681184214,-0.0034814564628455613,0.20067559114224948,0.2643235004034789,0.2657402276311863,0.25221103995120464,0.22585978835978837
515,0.3355097139748028,0.2476758693796377,-0.023713429863889413,-0.00756294134920929,0.19548359079347355,0.2628931967812729,0.2670106144542648,0.24982335722216614,0.22275204359673023
516,0.33213257160010884,0.24535877447255602,-0.031225974434367865,-0.012463067767590985,0.1943716460751279,0.26524473612250477,0.2589395285853328,0.2472040888618997,0.22405105811219347
517,0.3317854764115986,0.24527434591318867,-0.027850958741565512,-0.009759807302960943,0.19715421896358892,0.2666300667947662,0.26344449134655973,0.24669031323375132,0.2168230563002681
518,0.33213257160010884,0.24485220311635195,-0.031786168530925585,-0.013672904373805833,0.1972041006523765,0.2599009900990099,0.26264301816171154,0.24206508638007232,0.22153141361256545
519,0.33130704790851695,0.24501167928404582,-0.023555223500729583,-0.00844897646232004,0.19530626036738957,0.27090892176016373,0.2628388617612393,0.24186930851596117,0.220918538384177
520,0.3285865721066802,0.24427996510286212,-0.033110959151675945,-0.014940140275684133,0.2008370776143288,0.26490857300376736,0.25935828877005346,0.2428139183055976,0.21854942233632862
521,0.3352564282967007,0.24587472677980093,-0.02596983238476458,-0.009589717992734725,0.1948857994041708,0.2592388306674021,0.2626523358158429,0.24659176029962546,0.2362955396663262
522,0.33174795260743534,0.24458015553616827,-0.024691521199379507,-0.00791398809322108,0.1954943213554273,0.26026386197988743,0.265449793440688,0.24016542263465807,0.20698924731182797
523,0.3324984286907007,0.24338877475398457,-0.029097315178057026,-0.010412062654272802,0.19728990551964196,0.261898211829436,0.25827190125150007,0.2444355524433552,0.2152994115610938
524,0.33279861912400677,0.24691601234533156,-0.02618087800665153,-0.010419774411542487,0.19676198746975995,0.26275087460872765,0.26426287445304614,0.24708023661459122,0.21821889870836167
525,0.33232957157196596,0.24597791724124993,-0.023294901937861434,-0.005427111960411873,0.19600074289605646,0.26739892929665865,0.25806451612903225,0.2502247976820861,0.22638981915606163
526,0.33055657182525167,0.24405482227788253,-0.03568278424425353,-0.012456341443085078,0.19584736251402918,0.2561886758484112,0.26320482336956524,0.2413109756097561,0.218802275008364
527,0.32546271541008825,0.24180339402808657,-0.01889450349460503,-0.007767470264766402,0.18952664927320165,0.26223648029330887,0.2576645721755999,0.2416915372552987,0.21023102310231023
528,0.3371795232600681,0.24764772652651526,-0.020146973847252225,-0.0060810285410753395,0.1981937399480391,0.2695787261262908,0.2685027285129604,0.24171884467784285,0.23074401835463781
529,0.3319918573344966,0.24586534582876013,-0.02640714509356329,-0.008427995723114146,0.1934488188976378,0.2630574984103915,0.2615286352991271,0.24844997767967858,0.22544495715227422
530,0.33256409534798637,0.24639067908704584,-0.02646549109503077,-0.010561685558353268,0.20065191500031343,0.2674206493980299,0.268757376496375,0.24254241580146874,0.22243966079582517
531,0.3324984286907007,0.24621244101727033,-0.03177632336552544,-0.011627481923844468,0.19206798866855523,0.2695723834813662,0.2654173764906303,0.24463776811159443,0.22505800464037123
532,0.3329768571937823,0.24579029822043358,-0.024183595261851765,-0.0070399883232430405,0.19852941176470587,0.265211035994884,0.26361370453297284,0.24470076389942835,0.22709163346613545
533,0.33338961903957826,0.24666272666722952,-0.02194927662200402,-0.005969631880404891,0.19614569040788324,0.2674236130342472,0.264825345247766,0.247446424994993,0.22466382420465728
534,0.33522828544357824,0.24576215536731114,-0.030553483855422114,-0.01334125282623258,0.19831380571570267,0.27288619008188425,0.2653930499325236,0.24050186435553764,0.2208486468426328
535,0.3340462856124354,0.24673777427555604,-0.029966321709922028,-0.008824269370583615,0.19747978183186007,0.2756019990913221,0.2638764452408379,0.24387310178920463,0.21636060100166946
536,0.3359787615268436,0.24629686957663768,-0.028807248420217146,-0.00891126865476094,0.20065048786589942,0.26605926743972025,0.2630775105001909,0.2443196067612981,0.23765432098765432
537,0.33293933338961906,0.24493663167571927,-0.024984407745595794,-0.011066749266733067,0.20108998575586795,0.25812707794606576,0.26277806079130583,0.2422737306843267,0.22402382528127068
538,0.3318511430688843,0.24560267919961726,-0.023145369633915003,-0.006653003908187682,0.19878283549649134,0.2714773461290025,0.2642262755316466,0.2441173525583258,0.22128662849444258
539,0.33170104785223126,0.24363267948104578,-0.02869300705631528,-0.012048312318453436,0.1978394674035925,0.2635937068727574,0.25860461173279076,0.2416696251965309,0.22334859385219097
540,0.3388868563494967,0.2481261550295969,-0.026810433919928156,-0.007280305451941804,0.20183887915936952,0.2676800444897581,0.26782003985922065,0.24253154456136852,0.2240868706811451
541,0.32976857193782305,0.24246944155198455,-0.032283942987662184,-0.010131709846750964,0.19733814291933577,0.2631578947368421,0.2604471596453269,0.2394011191208348,0.20574636723910172
542,0.33216071445323125,0.24556515539545398,-0.039752866648100516,-0.014762825652975597,0.1986611293621769,0.26631025733961583,0.26831135686941726,0.24062768050860286,0.22389033942558748
543,0.335087571177966,0.24763834557547443,-0.032629992904112115,-0.013609846465404307,0.19628047248052274,0.2710169953649005,0.2658431339368813,0.24790485271240026,0.21705940922668437
544,0.33198247638345574,0.2442049174945356,-0.03563618503391641,-0.01254085558475812,0.1966568951537454,0.2578075495609668,0.2619802828975568,0.24438031591737547,0.22925838130714526
545,0.33108190508353735,0.2448428221653111,-0.023449813886836868,-0.009090548710698004,0.1955976420418914,0.2638522427440633,0.2666836908409942,0.24149540224109342,0.22485207100591717
546,0.33084738130751695,0.2437546318445764,-0.02616148904818716,-0.00880020275125215,0.19871079707450107,0.26174558109717005,0.2568002711634607,0.2452288634875875,0.22259470331880657
547,0.3339337141999456,0.245002298333005,-0.031238506599658544,-0.013153572399085017,0.19708749845736148,0.26558660234822973,0.2647842530514011,0.24157814871016692,0.22840946982327442
548,0.33209504779594556,0.24438315556431112,-0.0245690497175039,-0.010352164072637754,0.19685382080457625,0.26801413939998187,0.2644558182817986,0.23979179300586215,0.21295994789970693
549,0.329262000581619,0.24337001285190293,-0.027987661246121953,-0.009269755988422279,0.19978699411101367,0.25709285187914516,0.2542185574021337,0.2433964173666633,0.22393048128342247
550,0.33258285725006803,0.2446645840955356,-0.02360589481314751,-0.005782236594979534,0.19373397536114065,0.2627983239205684,0.25904566619676195,0.2417104731095835,0.2241669471558398
551,0.33302376194898636,0.24526496496214786,-0.024093393529025897,-0.007739349052696437,0.19244007760185244,0.2629361663155967,0.2667763990883768,0.2447108603667137,0.2127147766323024
552,0.3294496196024353,0.24397039371851517,-0.02684987533459693,-0.012682287416144744,0.1993142144638404,0.26302107510908923,0.2630512766406415,0.2423187528378992,0.22497554613628953
553,0.33257347629902717,0.24575277441627033,-0.021658969323216204,-0.005602642115752288,0.19666916167664672,0.2591337789579709,0.2620971171017944,0.2508443817109442,0.22262773722627738
554,0.32954342911284346,0.24479591741010703,-0.01585473312547514,-0.003776287053704974,0.19703389830508475,0.27236327236327235,0.26038311578233597,0.24299716403801183,0.21543624161073827
555,0.3340462856124354,0.2468128218838826,-0.027336287826457306,-0.009920278382726133,0.1952747116457894,0.27037241887905605,0.2676489160176805,0.24321043847671067,0.22794612794612795
556,0.3348905712061089,0.24626872672351524,-0.0225053605214956,-0.003869406233831807,0.19345590526643813,0.26672089660159076,0.26855259779166313,0.24447702340629898,0.21826057980673108
557,0.3309880955731292,0.24306044146755598,-0.02456782503121513,-0.008879269145668361,0.20157115888191948,0.2575266327003242,0.25882903582673816,0.24343195860752498,0.22337575351640993
558,0.33429019033949664,0.2474507265546581,-0.027803161917227037,-0.007062465213753755,0.2010808796123742,0.2653947011483859,0.2690969275165507,0.24550747916875815,0.21182586094866795
559,0.3339993808572313,0.24651263145057645,-0.01996773928827239,-0.004617916280797774,0.1945168093288674,0.26071916249431043,0.2669660255867152,0.24538484817915868,0.2154255319148936
560,0.3363258567153538,0.24673777427555604,-0.03398292655388507,-0.012207116458249262,0.1961639058413252,0.2596599690880989,0.2618293866869275,0.25055477103086543,0.22293858160841534
561,0.333352095235415,0.24572463156314786,-0.030183337720222525,-0.010703747986693157,0.1956985201906195,0.2691849271110296,0.2610516519311308,0.2428923665274493,0.22985781990521326
562,0.3303689528044353,0.24395163181643356,-0.02738156220406407,-0.011119868129723653,0.19250510172531074,0.2718473198794631,0.2606385239977894,0.24139683830630815,0.22736418511066397
563,0.3326766667604762,0.24615615531102544,-0.03178400360293637,-0.013116980837499542,0.19647183054848127,0.2650973291081938,0.2644156062324136,0.2448649195588384,0.2195040214477212
564,0.33135395266372103,0.24457077458512744,-0.026132776455049023,-0.008799055058339306,0.20594979857452742,0.2661084819803422,0.2617343220883878,0.2420642943792964,0.22533287811539773
565,0.33368980947288435,0.24451448887888255,-0.027560328933207867,-0.006874649383379228,0.19550043624579336,0.26431516262024735,0.26220576341889074,0.23903048475762118,0.21851342050929112
566,0.33446842840927216,0.24564958395482134,-0.03202713831021148,-0.009397074787332593,0.20152423788105947,0.268140488500624,0.2625965271555954,0.24631874186116398,0.21280853902601735
567,0.3321888573063537,0.24572463156314786,-0.024242131797092448,-0.006285930027937647,0.1972342156310619,0.25939953810623556,0.2678986763648666,0.2447000904249975,0.21918259723137773
568,0.33253595249486395,0.2444300603195152,-0.03554214348714385,-0.013414781083191496,0.2032807570977918,0.2627599243856333,0.26123142250530784,0.24266880545390745,0.22508250825082507
569,0.3354909520727211,0.24685034568804584,-0.030292895371236528,-0.011303253218312465,0.20016329606833314,0.27021587998536406,0.2648455557890313,0.24746122366493203,0.21560236998025017
570,0.3342245236822109,0.24571525061210706,-0.03051927195066173,-0.011990569193540662,0.2002952755905512,0.2638136511375948,0.2611777768287996,0.24514575284732326,0.2222222222222222
571,0.3351250949821293,0.24652201240161728,-0.02475496176968367,-0.009610383240986342,0.19621321002312067,0.2645628841390698,0.26442247001893543,0.2472646599102506,0.21477607061131088
572,0.33533147590502727,0.2461936791151887,-0.02993736667265301,-0.01184769555277812,0.19561708467842065,0.26605334076758663,0.2639557164147328,0.24614228456913828,0.23681489141675285
573,0.33482490454882313,0.24579029822043358,-0.025772399368277354,-0.011948031808901999,0.20098224404986778,0.258120596577912,0.26033940917661846,0.2514137016463994,0.22868605817452356
574,0.3345059522134354,0.24597791724124993,-0.0203029625365862,-0.004667238412414343,0.19301504737135428,0.2638888888888889,0.2652948663555367,0.24559300873907616,0.23217789404839764
575,0.33454347601759865,0.2450585840392499,-0.02645493634391094,-0.009355586606951849,0.1922933266932271,0.26023418353453753,0.26529823506677547,0.24126347455502634,0.22288359788359788
576,0.33127890505539453,0.24435501271118867,-0.030606265205681438,-0.012093519683127552,0.19100637100265974,0.2685363394739254,0.26768932529815836,0.23668578971416968,0.20932642487046632
577,0.331663524048068,0.24450510792784172,-0.024211820664688077,-0.008814135634423792,0.19755626207842403,0.2619199562403136,0.26246464305315154,0.23883327404847807,0.22315653298835705
578,0.335500333023762,0.24592163153500501,-0.022206128902973743,-0.007419271705135622,0.19399436972161402,0.25876993166287016,0.26458701692346553,0.24712614828572863,0.23218467714954835
579,0.33163538119494557,0.24502106023508663,-0.03435687003061527,-0.011563305004820834,0.20023711468863098,0.2591950351373551,0.26306686353090064,0.24530324688584848,0.23165652034604292
580,0.33520952354149663,0.24627810767455605,-0.029596267545495825,-0.010148831044028306,0.1970446395449487,0.2681910757267173,0.2680957212920683,0.24621802281751018,0.22974324774924976
581,0.3365791423934558,0.24717867897447443,-0.0323376957148489,-0.011182870385046256,0.19557356608478804,0.26973326075122483,0.26323391961933895,0.24553415061295972,0.23017408123791103
582,0.332479666788619,0.24458015553616827,-0.0323718293521863,-0.010573944797872298,0.19085437736551467,0.259437386569873,0.2654934965570008,0.24782851627977853,0.22572178477690288
583,0.33471233313633336,0.24784472649837241,-0.026804022571207176,-0.009753369522270544,0.1979851073149365,0.26876535347102176,0.2666952054794521,0.2449652691019939,0.22259583053127102
584,0.3320669049428231,0.245002298333005,-0.022073058789201183,-0.00446469789975551,0.19523183780739628,0.2659603616768655,0.26496235484282615,0.24258245895878308,0.21883468834688347
585,0.33294871434065987,0.24394225086539273,-0.02414893908833854,-0.008993774956120304,0.19174516608824987,0.2654676258992806,0.25988942699181417,0.24665996986438976,0.20939130434782607
586,0.33392433324890475,0.24560267919961726,-0.024082240164306934,-0.010446866013305911,0.20124146492861578,0.2560908591317091,0.2672435952360552,0.2435111841777512,0.2357262103505843
587,0.33027514329402713,0.24402667942476008,-0.018519844519659823,-0.004329336176298576,0.19271576596140721,0.2594995366079703,0.25935225773503,0.2426926926926927,0.22600720602685884
588,0.3331550952635578,0.2439891556205968,-0.023042171967584013,-0.0058598148743682354,0.19772571925681973,0.2581055308328036,0.26608613589567603,0.23982082641300517,0.22309970384995065
589,0.33283614292817004,0.24575277441627033,-0.020733784131267252,-0.0075141091585623765,0.19918042965354527,0.26730418943533696,0.2671910682567876,0.24378983289004869,0.22088755422088754
590,0.3322639049146803,0.24656891715682136,-0.022387884580720385,-0.008167887141415087,0.19725926381122105,0.2682585579703386,0.2659107378831152,0.24274924471299095,0.20809443507588532
591,0.33111942888770063,0.24541506017880094,-0.025118033329699085,-0.010744226306107718,0.19739682931342914,0.26486339293818645,0.2679135707575369,0.24368166793796084,0.22798794777368597
592,0.333145714312517,0.24597791724124993,-0.023449181307773292,-0.006261509580229668,0.1959199141034548,0.2684638109305761,0.26309941020600053,0.2454782958199357,0.2050251256281407
593,0.3287272863722924,0.24314487002692334,-0.019906015672834954,-0.004717867742107834,0.19069218342239344,0.26200162733930027,0.2649080121227643,0.24207800121876905,0.23484343770819455
594,0.33732023752568036,0.24735691704424995,-0.027232731778735864,-0.010681234069288309,0.1971267957526546,0.2688624362301978,0.26623542429142905,0.2480859909750038,0.22128487994808566
595,0.33168228595014965,0.24597791724124993,-0.030488537850765107,-0.014770020630388625,0.19819314641744548,0.2698195735374522,0.2611616634067523,0.24700530705079607,0.214524765729585
596,0.33487180930402727,0.2465970600099438,-0.030357737130266682,-0.012446650866306391,0.1990541970008089,0.272635814889336,0.26757110857529265,0.23613694635764917,0.22958133150308854
597,0.33664480905074157,0.2473381551421683,-0.024054804119560902,-0.006827522997135987,0.20106971826606132,0.2664676076728194,0.2611108739273364,0.24198872581382358,0.21661129568106313
598,0.33446842840927216,0.24617491721310705,-0.036213593730343385,-0.013498002449894103,0.19651464590285503,0.26263455573800404,0.2646024821042823,0.24443770226537218,0.2307187397440105
599,0.3326766667604762,0.24469272694865807,-0.019748597211102337,-0.00643623953434147,0.19562515535669897,0.2621581941640668,0.26592254931197545,0.2420058877271343,0.218595450049456
600,0.33124138125123126,0.24289158434882127,-0.024994764152737603,-0.00887918246999772,0.1960686737994526,0.26004967344310553,0.2556767915069301,0.24493610142950953,0.21742089145968016
601,0.3292244767774557,0.24370772708937233,-0.026028014696260093,-0.010941120231940493,0.20311518653435498,0.2575689109805694,0.2578672442349344,0.2374642373136576,0.22896733751237217
602,0.33361476186455785,0.2458465839266785,-0.03108681246541456,-0.014359602345268507,0.1968065354623097,0.26876931467006,0.2662337662337662,0.2433944358423655,0.2106504887091338
603,0.33061285753149655,0.24473963170386215,-0.025827494561859177,-0.009036498360800144,0.19894266473661024,0.2596145062574221,0.26057708580132,0.24609571788413098,0.2104382736701238
604,0.33190742877512924,0.24411110798412744,-0.03438162547736984,-0.0123203517422531,0.19515281908498386,0.2690578845977433,0.2596866576819407,0.24358456253788643,0.22750598699965788
605,0.33412133322076193,0.24702858375782136,-0.028236952104677415,-0.0068274901500295915,0.1990737882062365,0.2655851257746992,0.26408660813229906,0.2458075007622726,0.2255346727154893
606,0.3376298089100273,0.24747886940778055,-0.024461077836123835,-0.01009387482874688,0.1983261476033477,0.27282678099060476,0.26553241916370407,0.24461190655614168,0.22256944444444443
607,0.3273389056182516,0.24362329853000497,-0.021002216344252922,-0.005002257373538238,0.19525524779530493,0.25948307921160285,0.26193897388217396,0.2391260571888844,0.22400261608894703
608,0.33276109531984355,0.24531186971735194,-0.029939730612338344,-0.011332794089758097,0.1956494717215662,0.2611810083570576,0.2652032798086778,0.24742731541612548,0.21933333333333332
609,0.33675738046323134,0.24731939324008667,-0.024755882042692523,-0.008835424255844104,0.19897423221899524,0.2665466006303467,0.26251011456070866,0.24771798880427656,0.24084124830393486
610,0.3313727145658027,0.24404544132684172,-0.0302208938910144,-0.01050488672753816,0.19760700629085975,0.26332346410066615,0.25937633489961553,0.24446985136948848,0.22605611093195743
611,0.3322826668167619,0.2443268698580662,-0.036047309234549296,-0.015281120832489836,0.19807775244901732,0.2599964298464834,0.261219107575822,0.24327195467422097,0.218802275008364
612,0.3333708571374966,0.2463719171849642,-0.027060129743486483,-0.009444816137283207,0.19921652871674986,0.26515151515151514,0.2667964122524962,0.2431750517232679,0.21767095463777927
613,0.33301438099794556,0.24470210789969887,-0.03329463162855384,-0.009561658963766595,0.19196817108044262,0.261865189289012,0.26062012233705967,0.24665189809686838,0.2259016393442623
614,0.33446842840927216,0.247150536121352,-0.03362992446555041,-0.014882446700470231,0.19882024216081962,0.2727439640135867,0.26306428389938175,0.24157106357396924,0.22295081967213115
615,0.3340556665634762,0.24679405998180096,-0.02780570131819826,-0.009656796515510463,0.194819890614195,0.2630766436614602,0.26672340425531915,0.24349526244548053,0.23407694794697703
616,0.33190742877512924,0.2449929173819642,-0.03434338977960416,-0.01521095457852345,0.2002618617120768,0.2644444444444444,0.2595014130847429,0.24374369323915238,0.2207920792079208
617,0.3313633336147619,0.24553701254233154,-0.01829557661671849,-0.0054730705105177635,0.19752776557695928,0.2602519431787724,0.26131125149393886,0.246122860020141,0.23251866938221316
618,0.3347873807446599,0.2467096314224336,-0.02960321009432909,-0.009487109124640264,0.20052359284423113,0.2703523134946187,0.2657387036723642,0.24423846426581572,0.22122421823020624
619,0.33086614320959856,0.2448803459694744,-0.023622492374356485,-0.007308131180607497,0.19290549009776886,0.2674470959027465,0.26268253566303706,0.24621574050792056,0.2119382964453387
620,0.33474047598945583,0.24743196465257647,-0.02160790308233207,-0.006171351568048572,0.19439415693863538,0.2638170432888647,0.26666948901401294,0.24916506426475052,0.2387462487495832
621,0.3309693336710476,0.24444882222159683,-0.018438544611752095,-0.004337178435187383,0.1974310776942356,0.2682342093130475,0.2658531453818641,0.23862096652782658,0.21391663796073027
622,0.33413071417180273,0.2448897269205152,-0.02763768672357303,-0.006051591456389421,0.19864755878156212,0.26482608300790117,0.262909014143973,0.24192654541790518,0.21706989247311828
623,0.3363352376663946,0.24776967889004586,-0.028795635437069533,-0.010936963393519045,0.19779060386023709,0.2720902720902721,0.2680613195561955,0.24488659376265695,0.2106158557332426
624,0.33364290471768027,0.24601544104541317,-0.029223042254310383,-0.009256292860530979,0.20153836610632095,0.2609849871841816,0.2657175738459571,0.2389469453376206,0.2145894667975139
625,0.3349093331081905,0.2458559648777193,-0.030203768672646347,-0.013613698769473381,0.1993527105246779,0.2626661875673733,0.2641654231507141,0.24232544141252008,0.23959044368600682
626,0.3295059053086802,0.2426195367686376,-0.02481195729115787,-0.007548546805338396,0.19113234123338846,0.2596074851665906,0.26151036357458374,0.24348575484132617,0.22131946701332467
627,0.33599752342892525,0.2467659171286785,-0.02806760655303525,-0.01090092414961083,0.19778177086560506,0.2735066119471044,0.26481892722924494,0.24589917231000752,0.230291135099771
628,0.333145714312517,0.24674715522659688,-0.028067324768061175,-0.010638007898258584,0.1964142194744977,0.26619165068055173,0.2648890784982935,0.24645291593032062,0.2167737571863375
629,0.3333051904802109,0.2469347742474132,-0.02348922605292486,-0.010400511754808384,0.19768599154018413,0.2709036199507614,0.26387465846994534,0.24293104314198183,0.22746365105008076
630,0.3322451430125986,0.24503982213716827,-0.03563869097004041,-0.015378931701620524,0.19599925451947567,0.2640922401171303,0.2606171060439095,0.24382314694408322,0.23553577541937692
631,0.3343370950947007,0.24794791695982138,-0.026701990622503446,-0.011826123759860446,0.20033807049395855,0.2595875542691751,0.26770713402413543,0.2473549616406759,0.21759413528823726
632,0.3333708571374966,0.24542444112984174,-0.021465218721290313,-0.008029708903055599,0.19879067447949134,0.25757852447041635,0.2637771946161009,0.24319839074679406,0.23160393353679212
633,0.3318511430688843,0.24464582219345396,-0.03316191048948991,-0.014097503848313375,0.19553072625698323,0.2657801256945077,0.2632289644695755,0.2414072386737535,0.2127946127946128
634,0.332226381110517,0.24564958395482134,-0.021972552376625154,-0.0063373587891886185,0.19815465729349738,0.2603948685287963,0.26127079541125175,0.24458688739716347,0.23043478260869565
635,0.33476861884257825,0.24524620306006623,-0.028684857078497772,-0.009727527930110641,0.2020894958776512,0.26436363636363636,0.26540043244159917,0.24122543120738066,0.22793371660466688
636,0.3328736667323333,0.24524620306006623,-0.029239578533481858,-0.012812672175327888,0.1928800150687512,0.2637962962962963,0.26426527520619425,0.24520938610096563,0.22671118530884807
637,0.33602566628204766,0.24491786977363766,-0.026405994732601634,-0.011147802105279964,0.19879630204132281,0.26512651265126513,0.26365469601407304,0.24097531667751465,0.23006756756756758
638,0.3330894286062721,0.24533063161943358,-0.029454757420946998,-0.01123731018578153,0.2018455859735466,0.26417181307032905,0.26032232002381256,0.23943019365304674,0.22787682333873582
639,0.3376298089100273,0.24844510736498465,-0.025965069658776707,-0.008438093939039215,0.19500498256103638,0.26856413063309614,0.26824910668708524,0.2505192765590962,0.22189638318670576
640,0.3339337141999456,0.2459685362902091,-0.02587065370175673,-0.010482709609215518,0.19749524218797962,0.2602889070591442,0.26664132454806555,0.24160390799918582,0.23007063572149344
641,0.33401814275931296,0.24552763159129073,-0.02600893392161535,-0.006626067767936172,0.19424908196925375,0.26892974153622135,0.2666436702311142,0.24378383797874473,0.22010342598577892
642,0.33108190508353735,0.24471148885073968,-0.02246303167432706,-0.0063758196837728764,0.19419169886576093,0.2651542649727768,0.26858422030748436,0.24238591520793282,0.22412656558998023
643,0.33149466692933327,0.2449929173819642,-0.036896719009952283,-0.014311017471406784,0.19109041716478953,0.2564669060112308,0.2646934102281401,0.2505262102836524,0.22727272727272727
644,0.3350219045206803,0.24684096473700504,-0.019406856976385722,-0.007445507336972912,0.1980185681350863,0.2601603790778203,0.26431399259290794,0.2496582451521442,0.22936085219707059
645,0.3329580952917007,0.24723496468071934,-0.027304835968011587,-0.01079680693646895,0.19801604852467303,0.26374819102749636,0.26391367150989886,0.24720789302348875,0.22538071065989848
646,0.3348061426467415,0.24707548851302544,-0.028697798525232132,-0.013701855884046349,0.19529499626587005,0.2649250298960537,0.2654818459450288,0.24582242802496476,0.2333004277722935
647,0.3342245236822109,0.2459591553391683,-0.02554169899666997,-0.009096628899825931,0.19254195152268488,0.2652313330279432,0.26431830781696447,0.24753626118158387,0.22713864306784662
648,0.33108190508353735,0.24436439366222948,-0.03279355826355629,-0.013345513949954174,0.19212158808933003,0.26244181883279627,0.2616050017129154,0.24461375447802614,0.21749099246642647
649,0.3319543335303333,0.24464582219345396,-0.03348529508653747,-0.012068865454138683,0.199365118884601,0.2635510613100118,0.2636298270101087,0.2392093586123437,0.22133333333333333
650,0.3312695241043537,0.24490848882259683,-0.02770574606612558,-0.010194518186922435,0.19868819998762452,0.26336328160450134,0.2590538753572495,0.2438189234100408,0.21791233049511194
651,0.33045338136380265,0.24492725072467847,-0.027105372427395746,-0.010208065776806857,0.1970675944333996,0.2633163079168187,0.26487792472024413,0.24364116362897903,0.2250996015936255
652,0.33388680944474153,0.24672839332451524,-0.026873003057210798,-0.0095101188462349,0.1930401339867254,0.26458752515090544,0.26622967351569393,0.24501584705040386,0.2251871135698015
653,0.329412095798272,0.2439891556205968,-0.02669571316371072,-0.011158870553135997,0.19761949744946156,0.26183459200589426,0.26199043305253356,0.24235895380298628,0.21497826813774656
654,0.3356879520445783,0.24660644096098464,-0.02837180889227875,-0.012428104117919697,0.19572617246596066,0.2668854252119223,0.2663661639565254,0.24238011549083605,0.2222222222222222
655,0.33386804754265986,0.24576215536731114,-0.02874954318944023,-0.010440135568924924,0.19888254127691632,0.2588375723074098,0.262130601576662,0.24692105794468,0.2320388349514563
656,0.3364290471768028,0.24615615531102544,-0.026072124149828124,-0.009433587655687165,0.20018685767673622,0.2711772174859423,0.26505252369971816,0.24379584045011554,0.23261231281198003
657,0.3346654283811293,0.2474413456036173,-0.030784461204011904,-0.01239979430486396,0.1976926453069158,0.2683035714285714,0.2689082747522656,0.24143129962810334,0.23441644562334218
658,0.3333802380885374,0.24520867925590295,-0.0315273166045531,-0.012886362827773612,0.20577819198508854,0.26015065221385264,0.2640779176590677,0.24129778672032193,0.21927136533878108
659,0.33454347601759865,0.24576215536731114,-0.028223266978558703,-0.010834265159421874,0.1970584569363081,0.26458023774145617,0.2631891685412334,0.24347434743474347,0.22500847170450694
660,0.33037833375547615,0.24383906040394376,-0.024480118619965907,-0.008844941801309403,0.20177562550443906,0.2647676435679722,0.2663761002031144,0.23351579370260633,0.22601794340924775
661,0.331203857447068,0.24433625080910704,-0.023147041342310548,-0.007055022629398139,0.1940419685236073,0.26753984246198936,0.26131164209456026,0.2446215139442231,0.22642784724569112
662,0.3341119522697211,0.24534939352151522,-0.027529118319215895,-0.008809493047010786,0.1957324322633127,0.26878612716763006,0.26147141758523457,0.24350796122356724,0.21050835892186967
